filename,risk_sum
Brusko_10399_TCRB.tsv,-0.1290801432291655
Brusko_10404_TCRB.tsv,-0.12172113528981217
Brusko_10467_TCRB.tsv,-0.1162541565155394
Brusko_10469_TCRB.tsv,-0.1426856284579597
Brusko_10470_TCRB.tsv,-0.127277057084375
Brusko_10474_TCRB.tsv,-0.12549453458163856
Brusko_10479_TCRB.tsv,-0.12459424887793658
Brusko_10480_TCRB.tsv,-0.12925212596139932
Brusko_10482_TCRB.tsv,-0.13361705155961698
Brusko_10487_TCRB.tsv,-0.11588998061928155
Brusko_10489_TCRB.tsv,-0.1357853987933801
Brusko_10492_TCRB.tsv,-0.13432989772129045
Brusko_10497_TCRB.tsv,-0.1337613808621498
Brusko_10501_TCRB.tsv,-0.13112540149049973
Brusko_10503_TCRB.tsv,-0.12362279712249626
Brusko_10510_TCRB.tsv,-0.1098366256295469
Brusko_10574_TCRB.tsv,-0.12959840729589323
Brusko_10580_TCRB.tsv,-0.12507696685303488
Brusko_10623_TCRB.tsv,-0.1290542144518412
Brusko_10633_TCRB.tsv,-0.12491717254784689
Brusko_10643_TCRB.tsv,-0.11260212350500388
Brusko_10673_TCRB.tsv,-0.125019520156684
Brusko_10678_TCRB.tsv,-0.10181880265414187
Brusko_10681_TCRB.tsv,-0.12801362332397728
Brusko_11203_TCRB.tsv,-0.12196900381347449
Brusko_11217_TCRB.tsv,-0.11826095567567514
Brusko_11223_TCRB.tsv,-0.12495997831362649
Brusko_11242_TCRB.tsv,-0.12422234518138549
Brusko_11246_TCRB.tsv,-0.12143398267446319
Brusko_11247_TCRB.tsv,-0.12492849791297407
Brusko_11267_TCRB.tsv,-0.11733749275744082
Brusko_11289_TCRB.tsv,-0.11904781241812974
Brusko_11293_TCRB.tsv,-0.12256936931100354
Brusko_11347_TCRB.tsv,-0.1332061599454344
Brusko_11377_TCRB.tsv,-0.12402999830206131
Brusko_11398_TCRB.tsv,-0.13469631103885113
Brusko_11411_TCRB.tsv,-0.113350157141676
Brusko_11423_TCRB.tsv,-0.10961362216205031
Brusko_11435_TCRB.tsv,-0.11378735065511802
Brusko_11438_TCRB.tsv,-0.11695818839253018
Brusko_11474_TCRB.tsv,-0.12869922777374515
Brusko_11509_TCRB.tsv,-0.12092821541907726
Brusko_11521_TCRB.tsv,-0.1127108002696457
Brusko_11540_TCRB.tsv,-0.12324007547517093
Brusko_11541_TCRB.tsv,-0.12362602408424454
Brusko_11544_TCRB.tsv,-0.11500427343840187
Brusko_11564_TCRB.tsv,-0.11839768554103741
Brusko_11566_TCRB.tsv,-0.12937088173681283
Brusko_11567_TCRB.tsv,-0.1190322567814805
Brusko_11569_TCRB.tsv,-0.12323895845067268
Brusko_11571_TCRB.tsv,-0.12769211882173137
Brusko_11751_TCRB.tsv,-0.12307120056747545
Brusko_11815_TCRB.tsv,-0.11183297771173825
Brusko_11817_TCRB.tsv,-0.12293421846710845
Brusko_11825_TCRB.tsv,-0.12360193142497604
Brusko_11849_TCRB.tsv,-0.13294647542099763
Brusko_11853_TCRB.tsv,-0.12519266991943748
Brusko_11895_TCRB.tsv,-0.12988182531812914
Brusko_11917_TCRB.tsv,-0.1303409317669763
Brusko_11936_TCRB.tsv,-0.1340570875319589
Brusko_11938_TCRB.tsv,-0.11923371493989746
Brusko_11945_TCRB.tsv,-0.1469105467486248
Brusko_11994_TCRB.tsv,-0.12148300253254077
Brusko_12064_TCRB.tsv,-0.12462205287223455
Brusko_12068_TCRB.tsv,-0.11657069999326125
Brusko_12080_TCRB.tsv,-0.12099408315976272
Brusko_12101_TCRB.tsv,-0.12913486118195694
Brusko_12117_TCRB.tsv,-0.12116817846909479
Brusko_12119_TCRB.tsv,-0.1329684847411605
Brusko_12126_TCRB.tsv,-0.11996522922792055
Brusko_12147_TCRB.tsv,-0.1302621414703828
Brusko_12149_TCRB.tsv,-0.11602038551013724
Brusko_12151_TCRB.tsv,-0.11928390412333834
Brusko_12181_TCRB.tsv,-0.12167754477395834
Brusko_12217_TCRB.tsv,-0.1306342943628429
Brusko_12218_TCRB.tsv,-0.12282223033067209
Brusko_12222_TCRB.tsv,-0.13940736377024923
Brusko_12230_TCRB.tsv,-0.12810289153355223
Brusko_12231_TCRB.tsv,-0.121393141424054
Brusko_12234_TCRB.tsv,-0.11273849838241987
Brusko_12236_TCRB.tsv,-0.1295845184909418
Brusko_12333_TCRB.tsv,-0.1252476287608364
Brusko_12377_TCRB.tsv,-0.12197966974431762
Brusko_12415_TCRB.tsv,-0.12448522733475062
Brusko_12417_TCRB.tsv,-0.11296747523921388
Brusko_12419_TCRB.tsv,-0.11309556487052946
Brusko_12422_TCRB.tsv,-0.13012098160974436
Brusko_12425_TCRB.tsv,-0.12316973747591621
Brusko_12426_TCRB.tsv,-0.10987633743620577
Brusko_12439_TCRB.tsv,-0.13494590240704288
Brusko_12443_TCRB.tsv,-0.12674663535105501
Brusko_12450_TCRB.tsv,-0.11305909056970057
Brusko_12463_TCRB.tsv,-0.12403446756688978
Brusko_12465_TCRB.tsv,-0.1213037487971208
Brusko_12468_TCRB.tsv,-0.12262942997888777
Brusko_12471_TCRB.tsv,-0.12232629880178583
Brusko_12527_TCRB.tsv,-0.11442260461204162
Brusko_12618_TCRB.tsv,-0.1152315338591238
Brusko_12718_TCRB.tsv,-0.12213720675543335
Brusko_12720_TCRB.tsv,-0.11810654359172613
Brusko_12722_TCRB.tsv,-0.11531256382202758
Brusko_12725_TCRB.tsv,-0.11091983373374481
Brusko_12728_TCRB.tsv,-0.14312487179487157
Brusko_12729_TCRB.tsv,-0.11765051555555568
Brusko_12730_TCRB.tsv,-0.11748534095549157
Brusko_12743_TCRB.tsv,-0.13548179986933823
Brusko_12760_TCRB.tsv,-0.11901510719811376
Brusko_12763_TCRB.tsv,-0.12300117029257347
Brusko_13022_TCRB.tsv,-0.12930883102456855
Brusko_13047_TCRB.tsv,-0.13033990597345105
Brusko_13053_TCRB.tsv,-0.13253846188747637
Brusko_1306_TCRB.tsv,-0.12758320212692498
Brusko_1307_TCRB.tsv,-0.12112386503594692
Brusko_1308_TCRB.tsv,-0.12016309290546791
Brusko_13182_TCRB.tsv,-0.1287510641415421
Brusko_13187_TCRB.tsv,-0.12728377227436322
Brusko_13203_TCRB.tsv,-0.12235541413619332
Brusko_13208_TCRB.tsv,-0.12855203754211458
Brusko_13234_TCRB.tsv,-0.13927863595614157
Brusko_13247_TCRB.tsv,-0.13192613267558093
Brusko_13249_TCRB.tsv,-0.11303889473443428
Brusko_1329_TCRB.tsv,-0.12747273541183857
Brusko_13352_TCRB.tsv,-0.13559076709729245
Brusko_13353_TCRB.tsv,-0.14096616031949766
Brusko_13371_TCRB.tsv,-0.1259940028183013
Brusko_13432_TCRB.tsv,-0.1355594910514549
Brusko_13437_TCRB.tsv,-0.13372637708636564
Brusko_13440_TCRB.tsv,-0.11293958960996721
Brusko_13528_TCRB.tsv,-0.13971556575129912
Brusko_13718_TCRB.tsv,-0.10734987631818814
Brusko_1374_TCRB.tsv,-0.11505471868383518
Brusko_1375_TCRB.tsv,-0.12982900255984084
Brusko_1376_TCRB.tsv,-0.12551304861146773
Brusko_1378_TCRB.tsv,-0.1165713846817234
Brusko_13827_TCRB.tsv,-0.12670386018236965
Brusko_13981_TCRB.tsv,-0.13094767153887227
Brusko_13986_TCRB.tsv,-0.11410752387890505
Brusko_13991_TCRB.tsv,-0.1282119572478294
Brusko_13995_TCRB.tsv,-0.10819886432844819
Brusko_13996_TCRB.tsv,-0.11628315592709883
Brusko_13999_TCRB.tsv,-0.11090812389475362
Brusko_14142_TCRB.tsv,-0.11140070639970122
Brusko_14144_TCRB.tsv,-0.14111255589430777
Brusko_14269_TCRB.tsv,-0.13635783771832846
Brusko_1429_TCRB.tsv,-0.11630764721699371
Brusko_1432_TCRB.tsv,-0.11975927589852037
Brusko_14390_TCRB.tsv,-0.13414628591000505
Brusko_14392_TCRB.tsv,-0.1224137566872791
Brusko_14396_TCRB.tsv,-0.12341137490377126
Brusko_14440_TCRB.tsv,-0.12689806344620996
Brusko_14443_TCRB.tsv,-0.12326474292667945
Brusko_14445_TCRB.tsv,-0.12378652802434675
Brusko_14447_TCRB.tsv,-0.12530766479620173
Brusko_14510_TCRB.tsv,-0.12965904848080734
Brusko_14550_TCRB.tsv,-0.11242610384128397
Brusko_14552_TCRB.tsv,-0.12667865555354238
Brusko_14555_TCRB.tsv,-0.13601728325476542
Brusko_14617_TCRB.tsv,-0.1292309229978133
Brusko_14625_TCRB.tsv,-0.12493207172895213
Brusko_14657_TCRB.tsv,-0.1353740337979256
Brusko_14659_TCRB.tsv,-0.12078753291925506
Brusko_14661_TCRB.tsv,-0.1122982513799356
Brusko_14663_TCRB.tsv,-0.108545237668161
Brusko_14671_TCRB.tsv,-0.12053741504615932
Brusko_14673_TCRB.tsv,-0.12217659163660366
Brusko_14699_TCRB.tsv,-0.12235670410009021
Brusko_14701_TCRB.tsv,-0.1307115603939871
Brusko_14710_TCRB.tsv,-0.12332488931931321
Brusko_14714_TCRB.tsv,-0.1223052422793156
Brusko_14717_TCRB.tsv,-0.12022428472808169
Brusko_14719_TCRB.tsv,-0.11643607137441253
Brusko_14720_TCRB.tsv,-0.12328402819926138
Brusko_1488_TCRB.tsv,-0.12470201057510248
Brusko_1491_TCRB.tsv,-0.11355424777620073
Brusko_14934_TCRB.tsv,-0.12926506462348014
Brusko_1493_TCRB.tsv,-0.12794163729108715
Brusko_14940_TCRB.tsv,-0.11630944704610885
Brusko_14941_TCRB.tsv,-0.1320463383329055
Brusko_14944_TCRB.tsv,-0.12034197946473603
Brusko_1495_TCRB.tsv,-0.1111670683856504
Brusko_1499_TCRB.tsv,-0.13189804129168825
Brusko_15050_TCRB.tsv,-0.10754463346890247
Brusko_15051_TCRB.tsv,-0.11499158385634492
Brusko_15059_TCRB.tsv,-0.11702254316310827
Brusko_15063_TCRB.tsv,-0.13203071525357934
Brusko_1506_TCRB.tsv,-0.12705978012860286
Brusko_15114_TCRB.tsv,-0.12813111837577368
Brusko_15117_TCRB.tsv,-0.12931176378323195
Brusko_15120_TCRB.tsv,-0.1262956145944035
Brusko_15127_TCRB.tsv,-0.1179416525847494
Brusko_1522_TCRB.tsv,-0.11909837241494949
Brusko_1523_TCRB.tsv,-0.1149674281363029
Brusko_15273_TCRB.tsv,-0.12647223153280637
Brusko_1546_TCRB.tsv,-0.12548282366313063
Brusko_1547_TCRB.tsv,-0.1136377939219172
Brusko_1549_TCRB.tsv,-0.11683436541998793
Brusko_15586_TCRB.tsv,-0.12079437824008567
Brusko_15587_TCRB.tsv,-0.10867422862632042
Brusko_15588_TCRB.tsv,-0.12049642809124755
Brusko_1573_TCRB.tsv,-0.12584380630630604
Brusko_1576_TCRB.tsv,-0.12237064126984155
Brusko_15776_TCRB.tsv,-0.12634755201668363
Brusko_15779_TCRB.tsv,-0.12279899589386149
Brusko_1577_TCRB.tsv,-0.13316443457979116
Brusko_15782_TCRB.tsv,-0.1339177312062162
Brusko_15790_TCRB.tsv,-0.13765647817414156
Brusko_15793_TCRB.tsv,-0.12527839266012383
Brusko_15796_TCRB.tsv,-0.12613585748529138
Brusko_15859_TCRB.tsv,-0.13528952351654208
Brusko_15862_TCRB.tsv,-0.13388025052320604
Brusko_15874_TCRB.tsv,-0.1117734270471664
Brusko_1592_TCRB.tsv,-0.1168297000605058
Brusko_15966_TCRB.tsv,-0.13285401127668026
Brusko_15969_TCRB.tsv,-0.11834686316482858
Brusko_15972_TCRB.tsv,-0.1319457719475283
Brusko_1598_TCRB.tsv,-0.11987292712822639
Brusko_1600_TCRB.tsv,-0.1257880482137672
Brusko_16067_TCRB.tsv,-0.1206336064801728
Brusko_16071_TCRB.tsv,-0.12002022098454887
Brusko_16084_TCRB.tsv,-0.11578995303246768
Brusko_16173_TCRB.tsv,-0.11575602383993157
Brusko_16174_TCRB.tsv,-0.12246678966789765
Brusko_16177_TCRB.tsv,-0.12860094754396634
Brusko_16178_TCRB.tsv,-0.12042433186149219
Brusko_16179_TCRB.tsv,-0.12836352792267525
Brusko_16180_TCRB.tsv,-0.12317481554938492
Brusko_16182_TCRB.tsv,-0.12639532076998375
Brusko_16184_TCRB.tsv,-0.1101224615706362
Brusko_16186_TCRB.tsv,-0.13897175746218585
Brusko_16189_TCRB.tsv,-0.10495705702841851
Brusko_16191_TCRB.tsv,-0.1204052045826511
Brusko_16201_TCRB.tsv,-0.11157450376558761
Brusko_16243_TCRB.tsv,-0.1263310360618211
Brusko_16268_TCRB.tsv,-0.13711120549816372
Brusko_16271_TCRB.tsv,-0.11559071723730753
Brusko_16319_TCRB.tsv,-0.1340172104055685
Brusko_16331_TCRB.tsv,-0.12183456694738425
Brusko_16348_TCRB.tsv,-0.12053477519190782
Brusko_1634_TCRB.tsv,-0.11432407007345001
Brusko_16356_TCRB.tsv,-0.1337048325776561
Brusko_16380_TCRB.tsv,-0.11812150290081957
Brusko_16388_TCRB.tsv,-0.11221812771719714
Brusko_16391_TCRB.tsv,-0.12709515240828384
Brusko_16400_TCRB.tsv,-0.12306485776345275
Brusko_16412_TCRB.tsv,-0.13414137931034464
Brusko_16439_TCRB.tsv,-0.13019695853227498
Brusko_16440_TCRB.tsv,-0.11779752431476663
Brusko_16450_TCRB.tsv,-0.12559693442243383
Brusko_16530_TCRB.tsv,-0.11576452368647701
Brusko_16571_TCRB.tsv,-0.12012184930255176
Brusko_16619_TCRB.tsv,-0.11662056208933837
Brusko_16621_TCRB.tsv,-0.12621758489791746
Brusko_16623_TCRB.tsv,-0.13022107102040786
Brusko_16624_TCRB.tsv,-0.12308257277173688
Brusko_16626_TCRB.tsv,-0.1260711629917849
Brusko_16659_TCRB.tsv,-0.13670305931919247
Brusko_1667_TCRB.tsv,-0.11935000186560085
Brusko_1668_TCRB.tsv,-0.11546605619010128
Brusko_16911_TCRB.tsv,-0.13259073190864828
Brusko_16914_TCRB.tsv,-0.12232581863979693
Brusko_16917_TCRB.tsv,-0.13237012812514892
Brusko_16919_TCRB.tsv,-0.12179767349241685
Brusko_16929_TCRB.tsv,-0.13781415032945463
Brusko_16932_TCRB.tsv,-0.14826434352517995
Brusko_16941_TCRB.tsv,-0.12580161046260266
Brusko_16947_TCRB.tsv,-0.11959244797755388
Brusko_16962_TCRB.tsv,-0.13757109607888143
Brusko_17029_TCRB.tsv,-0.13103580934202946
Brusko_17155_TCRB.tsv,-0.11151876168083451
Brusko_17180_TCRB.tsv,-0.11799438754366254
Brusko_17195_TCRB.tsv,-0.1159283394255865
Brusko_17206_TCRB.tsv,-0.10629819216298053
Brusko_17252_TCRB.tsv,-0.11320203440115775
Brusko_17253_TCRB.tsv,-0.12307925070003178
Brusko_17256_TCRB.tsv,-0.11774496001103144
Brusko_17273_TCRB.tsv,-0.1305458327971529
Brusko_17275_TCRB.tsv,-0.13438174317873755
Brusko_17326_TCRB.tsv,-0.11900987389863293
Brusko_17329_TCRB.tsv,-0.13157514131390416
Brusko_17332_TCRB.tsv,-0.12756402177793616
Brusko_17333_TCRB.tsv,-0.12528643231418773
Brusko_17379_TCRB.tsv,-0.1190746155248926
Brusko_1743_TCRB.tsv,-0.11923489452536468
Brusko_1744_TCRB.tsv,-0.11816254679311188
Brusko_17471_TCRB.tsv,-0.11649628250811118
Brusko_17491_TCRB.tsv,-0.1200730020857722
Brusko_17575_TCRB.tsv,-0.1324265196098605
Brusko_17576_TCRB.tsv,-0.1338984666852506
Brusko_17577_TCRB.tsv,-0.14558025074232825
Brusko_17623_TCRB.tsv,-0.11520430552363288
Brusko_17653_TCRB.tsv,-0.12197006192611627
Brusko_1765_TCRB.tsv,-0.1092535184335326
Brusko_17664_TCRB.tsv,-0.12225732101770626
Brusko_17673_TCRB.tsv,-0.13578357572478653
Brusko_17717_TCRB.tsv,-0.12080140149160942
Brusko_17718_TCRB.tsv,-0.1135374159206388
Brusko_17719_TCRB.tsv,-0.1260733933278793
Brusko_17730_TCRB.tsv,-0.11434519056261457
Brusko_17734_TCRB.tsv,-0.11573441652970083
Brusko_17737_TCRB.tsv,-0.11730328723191018
Brusko_17857_TCRB.tsv,-0.12276040863392225
Brusko_18320_TCRB.tsv,-0.1169124050273383
Brusko_18323_TCRB.tsv,-0.12322481191694255
Brusko_18325_TCRB.tsv,-0.11728122837370136
Brusko_18331_TCRB.tsv,-0.11682289707304211
Brusko_18333_TCRB.tsv,-0.12438543522524811
Brusko_18336_TCRB.tsv,-0.12136153712518664
Brusko_18337_TCRB.tsv,-0.11231677695601396
Brusko_18338_TCRB.tsv,-0.13142822067293206
Brusko_18340_TCRB.tsv,-0.1114254333941598
Brusko_18342_TCRB.tsv,-0.11872131550347313
Brusko_18343_TCRB.tsv,-0.11378541588450063
Brusko_18344_TCRB.tsv,-0.11009566710992919
Brusko_18346_TCRB.tsv,-0.13416198166142104
Brusko_18348_TCRB.tsv,-0.1132607875158779
Brusko_1838_TCRB.tsv,-0.11544410428986877
Brusko_1840_TCRB.tsv,-0.10904689964434788
Brusko_1841_TCRB.tsv,-0.1269138444835467
Brusko_1842_TCRB.tsv,-0.11811423954623383
Brusko_18483_TCRB.tsv,-0.11216392827906767
Brusko_18484_TCRB.tsv,-0.11324176585280624
Brusko_18618_TCRB.tsv,-0.1328535485125413
Brusko_18721_TCRB.tsv,-0.12143557985161962
Brusko_1874_TCRB.tsv,-0.11960067462573376
Brusko_1876_TCRB.tsv,-0.11642535027385016
Brusko_1878_TCRB.tsv,-0.1211169274398589
Brusko_1879_TCRB.tsv,-0.13153842488635695
Brusko_18804_TCRB.tsv,-0.12763613585936193
Brusko_18805_TCRB.tsv,-0.1400671833915447
Brusko_18895_TCRB.tsv,-0.11110824686890375
Brusko_1904_TCRB.tsv,-0.14950618718303235
Brusko_1907_TCRB.tsv,-0.1325648310387987
Brusko_1908_TCRB.tsv,-0.13253112598241423
Brusko_1910_TCRB.tsv,-0.13244199493573403
Brusko_1912_TCRB.tsv,-0.127889105625251
Brusko_19943_TCRB.tsv,-0.13904108712767288
Brusko_19993_TCRB.tsv,-0.1228430984349611
Brusko_20056_TCRB.tsv,-0.12115873287671237
Brusko_20168_TCRB.tsv,-0.11151685592422375
Brusko_20194_TCRB.tsv,-0.12064249877029097
Brusko_20196_TCRB.tsv,-0.1220482647538872
Brusko_20198_TCRB.tsv,-0.12684864831194814
Brusko_20199_TCRB.tsv,-0.1119575192096598
Brusko_2035_TCRB.tsv,-0.12588104468104386
Brusko_20417_TCRB.tsv,-0.13237741205233639
Brusko_20418_TCRB.tsv,-0.12740651421870547
Brusko_20422_TCRB.tsv,-0.13623453784119066
Brusko_20425_TCRB.tsv,-0.12915939720656736
Brusko_2050_TCRB.tsv,-0.12390755410244313
Brusko_2054_TCRB.tsv,-0.1264126927299638
Brusko_2058_TCRB.tsv,-0.13304686915215178
Brusko_20600_TCRB.tsv,-0.13251045588568816
Brusko_20603_TCRB.tsv,-0.11484651548018052
Brusko_20605_TCRB.tsv,-0.13674501441203604
Brusko_20609_TCRB.tsv,-0.127549534028512
Brusko_20616_TCRB.tsv,-0.11968065857736926
Brusko_20800_TCRB.tsv,-0.14626147629894717
Brusko_20803_TCRB.tsv,-0.1115035731677623
Brusko_20825_TCRB.tsv,-0.1204371951572737
Brusko_20896_TCRB.tsv,-0.1238039559267805
Brusko_20899_TCRB.tsv,-0.12404859307359374
Brusko_20903_TCRB.tsv,-0.13185313672454466
Brusko_20919_TCRB.tsv,-0.1265369396916273
Brusko_20923_TCRB.tsv,-0.11744024144869243
Brusko_20924_TCRB.tsv,-0.1067180922304237
Brusko_21077_TCRB.tsv,-0.12040346224396159
Brusko_21078_TCRB.tsv,-0.10658769664588899
Brusko_21080_TCRB.tsv,-0.10753708692767146
Brusko_2119_TCRB.tsv,-0.12366767324264681
Brusko_2123_TCRB.tsv,-0.12074768579557343
Brusko_21291_TCRB.tsv,-0.13441852432051402
Brusko_21381_TCRB.tsv,-0.11662882634816267
Brusko_2138_TCRB.tsv,-0.13785396941537995
Brusko_2142_TCRB.tsv,-0.11946360197622265
Brusko_21522_TCRB.tsv,-0.12689756664990035
Brusko_21581_TCRB.tsv,-0.13147460253773854
Brusko_21585_TCRB.tsv,-0.128024785814988
Brusko_21587_TCRB.tsv,-0.1144525792490353
Brusko_21651_TCRB.tsv,-0.13268258253990825
Brusko_21653_TCRB.tsv,-0.11194543985495808
Brusko_21738_TCRB.tsv,-0.11660275607899662
Brusko_21739_TCRB.tsv,-0.1177265876439466
Brusko_21740_TCRB.tsv,-0.1245695586476115
Brusko_21742_TCRB.tsv,-0.12891792219756323
Brusko_21840_TCRB.tsv,-0.13432685924034407
Brusko_21841_TCRB.tsv,-0.11841916481852112
Brusko_21843_TCRB.tsv,-0.10805521190820733
Brusko_21845_TCRB.tsv,-0.1303496073349059
Brusko_21871_TCRB.tsv,-0.13359521903653115
Brusko_21946_TCRB.tsv,-0.12341046751823243
Brusko_21948_TCRB.tsv,-0.12737510917030542
Brusko_2195_TCRB.tsv,-0.12294638877726236
Brusko_21985_TCRB.tsv,-0.12291144356955239
Brusko_21990_TCRB.tsv,-0.12675054031236654
Brusko_22014_TCRB.tsv,-0.13067831847449266
Brusko_22016_TCRB.tsv,-0.12975271877965047
Brusko_22119_TCRB.tsv,-0.11099485534934546
Brusko_22121_TCRB.tsv,-0.11720294680762602
Brusko_22139_TCRB.tsv,-0.1231121128729298
Brusko_22176_TCRB.tsv,-0.12353523147913369
Brusko_22209_TCRB.tsv,-0.11780546342362185
Brusko_22211_TCRB.tsv,-0.11691653765290515
Brusko_22287_TCRB.tsv,-0.12616183969338374
Brusko_22290_TCRB.tsv,-0.1261726260809992
Brusko_22301_TCRB.tsv,-0.1299506793536485
Brusko_2231_TCRB.tsv,-0.14226469080970228
Brusko_22339_TCRB.tsv,-0.1343366509391973
Brusko_2233_TCRB.tsv,-0.13612519124592476
Brusko_22341_TCRB.tsv,-0.1148196299840492
Brusko_22343_TCRB.tsv,-0.12189007701047687
Brusko_22358_TCRB.tsv,-0.10990970473645326
Brusko_22484_TCRB.tsv,-0.11855336426914187
Brusko_22488_TCRB.tsv,-0.11854922239031809
Brusko_22493_TCRB.tsv,-0.11790352313608729
Brusko_22569_TCRB.tsv,-0.12987649419218622
Brusko_22572_TCRB.tsv,-0.1265795919015987
Brusko_22577_TCRB.tsv,-0.12824140649837906
Brusko_22679_TCRB.tsv,-0.12869558353762747
Brusko_22685_TCRB.tsv,-0.1316160018730569
Brusko_22689_TCRB.tsv,-0.13510070854534073
Brusko_22692_TCRB.tsv,-0.13202535293830214
Brusko_22694_TCRB.tsv,-0.11740082933217003
Brusko_2272_TCRB.tsv,-0.11946967233679583
Brusko_22730_TCRB.tsv,-0.13305633878427564
Brusko_22733_TCRB.tsv,-0.11717989281395991
Brusko_22735_TCRB.tsv,-0.1275806982242577
Brusko_22764_TCRB.tsv,-0.1376269146138568
Brusko_2287_TCRB.tsv,-0.13462973546244084
Brusko_2289_TCRB.tsv,-0.12056922238372038
Brusko_2298_TCRB.tsv,-0.11195286896183615
Brusko_23022_TCRB.tsv,-0.11084545113252406
Brusko_23023_TCRB.tsv,-0.12449995856067454
Brusko_23024_TCRB.tsv,-0.12271156875169678
Brusko_23068_TCRB.tsv,-0.1270992958541997
Brusko_23071_TCRB.tsv,-0.11876972303364815
Brusko_23072_TCRB.tsv,-0.13706163591165407
Brusko_23094_TCRB.tsv,-0.12691292469957594
Brusko_23103_TCRB.tsv,-0.1307502588864976
Brusko_23113_TCRB.tsv,-0.11684564094284892
Brusko_23126_TCRB.tsv,-0.11462736137884065
Brusko_23136_TCRB.tsv,-0.1320138222849082
Brusko_23255_TCRB.tsv,-0.12169825777840199
Brusko_23257_TCRB.tsv,-0.127288754054152
Brusko_23281_TCRB.tsv,-0.1226702255016373
Brusko_23282_TCRB.tsv,-0.11203579383308854
Brusko_23283_TCRB.tsv,-0.1202277524677296
Brusko_23298_TCRB.tsv,-0.11141744811221531
Brusko_23342_TCRB.tsv,-0.11533243446005118
Brusko_23448_TCRB.tsv,-0.128449073870386
Brusko_23477_TCRB.tsv,-0.1402383400453067
Brusko_23478_TCRB.tsv,-0.12202504929275698
Brusko_23479_TCRB.tsv,-0.11276503224957234
Brusko_2348_TCRB.tsv,-0.10730013691753018
Brusko_2350_TCRB.tsv,-0.12158928333529201
Brusko_23522_TCRB.tsv,-0.12490694034105665
Brusko_23523_TCRB.tsv,-0.11348034442574181
Brusko_2354_TCRB.tsv,-0.11270878810532474
Brusko_23573_TCRB.tsv,-0.12817315475752394
Brusko_23575_TCRB.tsv,-0.14147845476081572
Brusko_23576_TCRB.tsv,-0.12652749878699737
Brusko_23577_TCRB.tsv,-0.12298487898394468
Brusko_23578_TCRB.tsv,-0.14214131234591215
Brusko_2357_TCRB.tsv,-0.12160730684326732
Brusko_23593_TCRB.tsv,-0.12448941008643205
Brusko_23819_TCRB.tsv,-0.1318604683799657
Brusko_23871_TCRB.tsv,-0.12704133286380762
Brusko_23894_TCRB.tsv,-0.11952439876296163
Brusko_23896_TCRB.tsv,-0.13583622571117662
Brusko_23920_TCRB.tsv,-0.13024016249076736
Brusko_23958_TCRB.tsv,-0.1444709873311686
Brusko_23998_TCRB.tsv,-0.11920186232505038
Brusko_24000_TCRB.tsv,-0.1287934940872839
Brusko_24002_TCRB.tsv,-0.12224074918421106
Brusko_24034_TCRB.tsv,-0.12349909909909852
Brusko_24036_TCRB.tsv,-0.1062284420349735
Brusko_2406_TCRB.tsv,-0.11869185966363349
Brusko_24074_TCRB.tsv,-0.11743327641216862
Brusko_2408_TCRB.tsv,-0.11434685291147763
Brusko_2409_TCRB.tsv,-0.1121369849286508
